100.0 0.0 0.0,99.00477351240058 -0.7657960009169875 0.0,97.96953983607999 2.4432077903311415 0.0,98.84353099932079 5.6998246765199525 0.0,99.87569212189223 4.984588566069716 0.0,100.91599039073209 4.294722224694428 0.0,101.71478731248037 7.622469545815274 0.0,100.4289372903604 10.793994175395744 0.0,99.50307753654015 9.956784659581666 0.0,98.58904521166288 9.095701512772118 0.0,97.23944224681686 12.185683055453547 0.0,97.78483602109347 15.513138498853715 0.0,98.88308262251286 14.904226617617445 0.0,99.98689992161754 14.32136863550604 0.0,100.45039080724521 17.712114122026893 0.0,98.85514858493863 20.739849415541148 0.0,98.01724878485439 19.814614319939757 0.0,97.19349468659051 18.866801858408778 0.0,95.54293539381871 21.807051527718812 0.0,95.75431141077374 25.172275781210587 0.0,96.9077286229078 24.675739769029363 0.0,98.06409472004769 24.205682850668207 0.0,98.18767318890123 27.62572775058652 0.0,96.29889300030652 30.479582714419404 0.0,95.55728057861407 29.47551744109042 0.0,94.83199154527945 28.45039545090365 0.0,92.89687992437892 31.211691724665073 0.0,92.77213743419114 34.58123967772567 0.0,93.96926207859084 34.20201433256687 0.0,95.16668448797292 33.849430114792725 0.0,94.94912236170883 37.26478448537229 0.0,92.785575752911 39.916396226744105 0.0,92.14762118704076 38.84347962746947 0.0,91.52800546689872 37.75123623152112 0.0,89.32757352654397 40.30613610679993 0.0,88.86795227612383 43.64651967803772 0.0,90.09688679024191 43.388373911755814 0.0,91.3234649899967 43.15676653493015 0.0,90.7669244987698 46.53348705002262 0.0,88.35011376798194 48.95650266016015 0.0,87.82215733702286 47.825397862131815 0.0,87.3143729494744 46.67688826600212 0.0,84.87048957087498 49.0 0.0,84.08055748270282 52.27802095675257 0.0,85.32908816321557 52.1435203379498 0.0,86.5726318681301 52.03519162023757 0.0,85.68264416137869 55.339718914307454 0.0,83.03658865944197 57.51005737549087 0.0,82.6238774315995 56.332005806362204 0.0,82.23297096601998 55.1386444144075 0.0,79.56992456015394 57.206879879009406 0.0,78.45753233421416 60.38995977629472 0.0,79.71325072229224 60.380441032547736 0.0,80.96140103634121 60.39646759341433 0.0,79.74681121173904 63.595959789590815 0.0,76.89780862702295 65.49205130312664 0.0,76.60444431189781 64.27876096865393 0.0,76.33430077236439 63.052407942527964 0.0,73.47855789083795 64.84521208449222 0.0,72.05476098083552 67.90171604423129 0.0,73.30518718298264 68.01727377709193 0.0,74.54553942758952 68.15749633737519 0.0,73.01841862449128 71.22015544477942 0.0,69.99478362465183 72.82315580135064 0.0,69.82368180860728 71.58668492597184 0.0,69.67698600298301 70.33952831301089 0.0,66.6569283015501 71.83908343932298 0.0,64.93587704084472 74.73863455197085 0.0,66.16858375968594 74.97812029677343 0.0,67.3888107569918 75.24114526167158 0.0,65.56433618802701 78.13653319813575 0.0,62.39611901611868 79.43051106002008 0.0,62.34898018587336 78.18314824680299 0.0,62.327190042980455 76.92758284973573 0.0,59.17283221189678 78.11898570784639 0.0,57.17163118113265 80.83276693176659 0.0,58.374367223479 81.19380057158565 0.0,59.562341809374175 81.57701388082857 0.0,57.45864592248945 84.27635498023147 0.0,54.177333744149045 85.24845021409308 0.0,54.25462638657594 84.00259231507714 0.0,54.35795846664409 82.75109650690649 0.0,51.10064993119082 83.62250639995125 0.0,48.83918796528964 86.12354695812209 0.0,49.999999999999986 86.60254037844388 0.0,51.14391554932952 87.10213348599832 0.0,48.78190581937446 89.57860048376331 0.0,45.420109789222835 90.21915197043565 0.0,45.62106573531631 88.98718088114686 0.0,45.84849307770986 87.75219258947291 0.0,42.520606433520705 88.29494905443708 0.0,40.02135895750482 90.55839248215102 0.0,41.12871031306117 91.15058523116731 0.0,42.217198079169734 91.76159295627865 0.0,39.620349220018866 93.99057361078158 0.0,36.21148037735503 94.29321526181006 0.0,36.5341024366395 93.08737486442043 0.0,36.883364766253706 91.88116795772804 0.0,33.517974045915544 92.08987683701902 0.0,30.80577970403651 94.093228016596 0.0,31.848665025168444 94.79273461671318 0.0,32.87090712761246 95.50908449010228 0.0,30.06502778991224 97.46842619018635 0.0,26.64296500479438 97.43015021687548 0.0,27.084046814300518 96.2624246950012 0.0,27.551673005190807 95.0969869994407 0.0,24.18222497364877 94.96957405044964 0.0,21.284038771781578 96.69292277782307 0.0,22.252093395631444 97.49279121818236 0.0,23.197930333134952 98.30736383297355 0.0,20.21090660633855 99.97759376055147 0.0,16.80965987615256 99.59878056672021 0.0,17.36481776669304 98.4807753012208 0.0,17.94616033968433 97.36768946020591 0.0,14.606142085265114 96.9054209700626 0.0,11.550767499949638 98.33163983133232 0.0,12.434370464748527 99.2239206600172 0.0,13.294402084891178 100.12862042760231 0.0,10.155920352773299 101.49313908727095 0.0,6.809292795599184 100.7775534886287 0.0,7.4730093586424395 99.72037971811801 0.0,8.162290670065023 98.67070807881194 0.0,4.884896794748325 97.87817827945439 0.0,1.702699511299179 98.9930928708209 0.0,2.4930691738073034 99.96891820008162 0.0,3.258748095962422 100.95475380771664 0.0,6.245698675651501e-15 102.0 0.0,-3.2587480959624098 100.95475380771664 0.0,-2.4930691738072914 99.96891820008162 0.0,-1.702699511299167 98.9930928708209 0.0,-4.884896794748313 97.87817827945439 0.0,-8.162290670065012 98.67070807881194 0.0,-7.473009358642427 99.72037971811801 0.0,-6.8092927955991716 100.7775534886287 0.0,-10.155920352773286 101.49313908727095 0.0,-13.294402084891166 100.12862042760231 0.0,-12.434370464748516 99.2239206600172 0.0,-11.550767499949648 98.33163983133232 0.0,-14.606142085265082 96.9054209700626 0.0,-17.94616033968432 97.36768946020591 0.0,-17.36481776669303 98.4807753012208 0.0,-16.809659876152544 99.59878056672021 0.0,-20.210906606338558 99.97759376055147 0.0,-23.197930333134924 98.30736383297356 0.0,-22.252093395631434 97.49279121818236 0.0,-21.28403877178156 96.69292277782306 0.0,-24.182224973648758 94.96957405044964 0.0,-27.55167300519082 95.0969869994407 0.0,-27.0840468143005 96.26242469500122 0.0,-26.64296500479437 97.43015021687549 0.0,-30.06502778991223 97.46842619018636 0.0,-32.87090712761245 95.50908449010228 0.0,-31.848665025168433 94.79273461671318 0.0,-30.805779704036503 94.09322801659602 0.0,-33.51797404591554 92.08987683701902 0.0,-36.88336476625367 91.88116795772805 0.0,-36.534102436639486 93.08737486442044 0.0,-36.211480377355024 94.29321526181008 0.0,-39.62034922001886 93.99057361078158 0.0,-42.21719807916973 91.76159295627865 0.0,-41.12871031306114 91.15058523116733 0.0,-40.021358957504816 90.558392482151 0.0,-42.52060643352069 88.29494905443708 0.0,-45.848493077709875 87.7521925894729 0.0,-45.62106573531626 88.98718088114688 0.0,-45.42010978922278 90.21915197043568 0.0,-48.781905819374465 89.5786004837633 0.0,-51.14391554932953 87.10213348599832 0.0,-50.00000000000002 86.60254037844386 0.0,-48.839187965289625 86.12354695812212 0.0,-51.1006499311908 83.62250639995126 0.0,-54.357958466644085 82.75109650690649 0.0,-54.254626386575936 84.00259231507715 0.0,-54.177333744149045 85.24845021409308 0.0,-57.45864592248942 84.2763549802315 0.0,-59.56234180937414 81.57701388082857 0.0,-58.37436722347896 81.19380057158565 0.0,-57.17163118113266 80.83276693176656 0.0,-59.172832211896804 78.11898570784638 0.0,-62.32719004298043 76.92758284973576 0.0,-62.34898018587335 78.18314824680299 0.0,-62.39611901611869 79.43051106002008 0.0,-65.56433618802701 78.13653319813575 0.0,-67.3888107569918 75.24114526167159 0.0,-66.16858375968592 74.97812029677344 0.0,-64.93587704084469 74.73863455197088 0.0,-66.65692830155008 71.83908343932299 0.0,-69.67698600298304 70.3395283130109 0.0,-69.82368180860728 71.58668492597185 0.0,-69.99478362465183 72.82315580135065 0.0,-73.01841862449128 71.22015544477944 0.0,-74.54553942758952 68.15749633737519 0.0,-73.30518718298264 68.01727377709193 0.0,-72.0547609808355 67.90171604423132 0.0,-73.47855789083793 64.84521208449225 0.0,-76.33430077236437 63.05240794252799 0.0,-76.6044443118978 64.27876096865394 0.0,-76.89780862702294 65.49205130312666 0.0,-79.74681121173903 63.59595978959083 0.0,-80.96140103634121 60.39646759341433 0.0,-79.71325072229224 60.380441032547736 0.0,-78.45753233421416 60.38995977629472 0.0,-79.56992456015394 57.20687987900939 0.0,-82.23297096601993 55.138644414407516 0.0,-82.62387743159947 56.33200580636222 0.0,-83.03658865944196 57.510057375490874 0.0,-85.68264416137869 55.339718914307475 0.0,-86.5726318681301 52.035191620237576 0.0,-85.32908816321556 52.14352033794981 0.0,-84.08055748270282 52.27802095675256 0.0,-84.870489570875 48.99999999999999 0.0,-87.3143729494744 46.67688826600212 0.0,-87.82215733702287 47.82539786213181 0.0,-88.35011376798192 48.95650266016017 0.0,-90.7669244987698 46.533487050022636 0.0,-91.32346498999668 43.156766534930156 0.0,-90.09688679024191 43.38837391175582 0.0,-88.86795227612382 43.64651967803772 0.0,-89.32757352654396 40.30613610679997 0.0,-91.52800546689873 37.75123623152111 0.0,-92.14762118704077 38.84347962746946 0.0,-92.78557575291102 39.9163962267441 0.0,-94.94912236170885 37.264784485372275 0.0,-95.1666844879729 33.849430114792746 0.0,-93.96926207859083 34.20201433256689 0.0,-92.77213743419112 34.58123967772568 0.0,-92.89687992437891 31.21169172466508 0.0,-94.83199154527945 28.45039545090369 0.0,-95.55728057861405 29.47551744109046 0.0,-96.2988930003065 30.479582714419443 0.0,-98.18767318890124 27.62572775058651 0.0,-98.06409472004769 24.205682850668186 0.0,-96.90772862290778 24.675739769029384 0.0,-95.75431141077374 25.17227578121061 0.0,-95.54293539381871 21.807051527718823 0.0,-97.19349468659051 18.866801858408785 0.0,-98.01724878485439 19.81461431993976 0.0,-98.85514858493862 20.73984941554119 0.0,-100.45039080724521 17.712114122026932 0.0,-99.98689992161755 14.321368635506074 0.0,-98.88308262251286 14.904226617617471 0.0,-97.78483602109347 15.513138498853692 0.0,-97.23944224681686 12.185683055453563 0.0,-98.58904521166288 9.09570151277213 0.0,-99.50307753654015 9.956784659581674 0.0,-100.4289372903604 10.793994175395746 0.0,-101.71478731248037 7.622469545815271 0.0,-100.91599039073209 4.294722224694465 0.0,-99.87569212189223 4.984588566069748 0.0,-98.84353099932079 5.699824676519979 0.0,-97.96953983607999 2.4432077903311633 0.0,-99.00477351240058 -0.7657960009170153 0.0,-100.0 1.2246467991473532e-14 0.0,-101.00461809736252 0.7408633717261655 0.0,-101.96829656408326 -2.5429305572834306 0.0,-100.84213240889758 -5.7746070650726065 0.0,-99.87569212189223 -4.984588566069723 0.0,-98.91987455912304 -4.170136564204693 0.0,-97.72597212375565 -7.3235491714695495 0.0,-98.4365478941769 -10.619682689900404 0.0,-99.50307753654015 -9.956784659581649 0.0,-100.57646963144937 -9.31963046497872 0.0,-101.20839907321755 -12.68305787404348 0.0,-99.76606000991957 -15.786545715473862 0.0,-98.88308262251286 -14.904226617617446 0.0,-98.01310796390409 -13.998653114240433 0.0,-96.51115979519639 -17.017521411359187 0.0,-96.89001563847208 -20.368026201215294 0.0,-98.01724878485439 -19.814614319939736 0.0,-99.14874702442914 -19.287501627099754 0.0,-99.44264704254601 -22.697135263544055 0.0,-97.69846768474531 -25.641590582145973 0.0,-96.9077286229078 -24.675739769029363 0.0,-96.13224306746955 -23.688044760463164 0.0,-94.33717620110117 -26.542365878014508 0.0,-94.38054687765255 -29.91394311741576 0.0,-95.55728057861408 -29.475517441090393 0.0,-96.73563962500211 -29.063684932770293 0.0,-96.68858930904744 -32.48563832567179 0.0,-94.65990409480787 -35.24179780163599 0.0,-93.96926207859084 -34.20201433256687 0.0,-93.29597275017485 -33.14201397554751 0.0,-91.22562736713203 -35.80342038790667 0.0,-90.93308183969039 -39.16256182750211 0.0,-92.14762118704076 -38.84347962746948 0.0,-93.36112997863867 -38.551020280160614 0.0,-92.97359693579067 -41.95128451932236 0.0,-90.68056785019712 -44.491756201519095 0.0,-90.09688679024191 -43.3883739117558 0.0,-89.53248514068208 -42.26660296605696 0.0,-87.20743726352393 -44.708644420609964 0.0,-86.58188298097274 -48.02196540361398 0.0,-87.82215733702287 -47.82539786213179 0.0,-89.05875547826763 -47.65521826822068 0.0,-88.33459118601273 -51.000000000000014 0.0,-85.8000073823052 -53.299535539495956 0.0,-85.32908816321557 -52.14352033794979 0.0,-84.87918346967354 -50.971127467206884 0.0,-82.32254046877561 -53.16953385884442 0.0,-81.37019447061708 -56.40410511275499 0.0,-82.6238774315995 -56.332005806362204 0.0,-83.87127505459799 -56.28579728710956 0.0,-82.81767658301739 -59.54185456794854 0.0,-80.06672789374751 -61.57760014744169 0.0,-79.71325072229226 -60.380441032547715 0.0,-79.38231433974073 -59.16907800383024 0.0,-76.61948528186693 -61.10200058215587 0.0,-75.3498124104905 -64.22567548465835 0.0,-76.60444431189781 -64.27876096865393 0.0,-77.85024421865528 -64.35698276508421 0.0,-76.47768270270892 -67.49195543487963 0.0,-73.5377092918672 -69.24367890020321 0.0,-73.30518718298265 -68.01727377709192 0.0,-73.096508105871 -66.7789796604073 0.0,-70.15495122745241 -68.42720817243512 0.0,-68.58057006227874 -71.40894223897753 0.0,-69.82368180860729 -71.58668492597184 0.0,-71.0555026799509 -71.78855963472944 0.0,-69.37761925263378 -74.77129092664228 0.0,-66.27783989681666 -76.22158286300251 0.0,-66.16858375968597 -74.9781202967734 0.0,-66.08423593443555 -73.7252018153807 0.0,-62.99318574928087 -75.07235542565984 0.0,-61.129743197650455 -77.88251484348758 0.0,-62.34898018587337 -78.18314824680297 0.0,-63.554579632564575 -78.50666954633617 0.0,-61.58804985319869 -81.30751573673808 0.0,-58.359271552279615 -82.44196249129993 0.0,-58.37436722347905 -81.1938005715856 0.0,-58.4151889366721 -79.93870979225053 0.0,-55.20536569023502 -80.97139988296746 0.0,-53.071381481413184 -83.58205602526816 0.0,-54.25462638657592 -84.00259231507715 0.0,-55.42202261967477 -84.44454490536305 0.0,-53.186390744708774 -87.0356699264799 0.0,-49.86070254803302 -87.84299685772447 0.0,-49.999999999999964 -86.60254037844388 0.0,-50.16558554711099 -85.35775095720506 0.0,-46.868889904889215 -86.06571419028238 0.0,-44.485572532676755 -88.4509211834264 0.0,-45.62106573531632 -88.98718088114684 0.0,-46.73865664658312 -89.54317243878748 0.0,-44.256141389990944 -91.89882452604674 0.0,-40.86659548098619 -92.37100805622431 0.0,-41.12871031306116 -91.15058523116731 0.0,-41.41741403053021 -89.92846844453872 0.0,-38.06661003492008 -90.30466876329994 0.0,-35.45764597811306 -92.44072134858943 0.0,-36.53410243663957 -93.0873748644204 0.0,-37.59078090549889 -93.75187969552611 0.0,-34.88605461921828 -95.84864732016264 0.0,-31.466337827946866 -95.98099467721273 0.0,-31.8486650251685 -94.79273461671316 0.0,-32.2576176457458 -93.60543641037962 0.0,-28.886007092268574 -93.6461349670418 0.0,-26.077325407790717 -95.51180409422152 0.0,-27.08404681430046 -96.26242469500123 0.0,-28.06931109539593 -97.02883865201883 0.0,-25.16925456440998 -98.84588319536594 0.0,-21.753353572717064 -98.6370790517946 0.0,-22.25209339563146 -97.49279121818236 0.0,-22.777230564444 -96.35211149513493 0.0,-19.41832203354097 -96.05690380915729 0.0,-16.437836661826697 -97.63364762025365 0.0,-17.364817766693033 -98.4807753012208 0.0,-18.26887586094989 -99.34148141791937 0.0,-15.202311149969782 -100.86074427496311 0.0,-11.824174716569818 -100.31286382015841 0.0,-12.434370464748584 -99.2239206600172 0.0,-13.070473132684572 -98.14119600781581 0.0,-9.75764896639009 -97.51301598580933 0.0,-6.634981310103856 -98.78516409244521 0.0,-7.473009358642472 -99.72037971811801 0.0,-8.286876330554719 -100.666823910421 0.0,-5.084280337391059 -101.87320596433008 0.0,-1.77748189985182 -100.99169428039771 0.0,-2.4930691738073154 -99.96891820008162 0.0,-3.233815466771648 -98.9549092227547 0.0,-1.8002307947466092e-14 -98.0 0.0,3.2338154667715235 -98.9549092227547 0.0,2.493069173807279 -99.96891820008162 0.0,1.7774818998517832 -100.99169428039771 0.0,5.084280337391112 -101.87320596433008 0.0,8.28687633055468 -100.666823910421 0.0,7.473009358642437 -99.72037971811801 0.0,6.63498131010391 -98.78516409244521 0.0,9.757648966389967 -97.51301598580935 0.0,13.07047313268454 -98.14119600781584 0.0,12.43437046474846 -99.22392066001721 0.0,11.824174716569779 -100.31286382015843 0.0,15.202311149969745 -100.86074427496312 0.0,18.26887586094994 -99.34148141791937 0.0,17.364817766692997 -98.48077530122082 0.0,16.437836661826754 -97.63364762025364 0.0,19.418322033540935 -96.0569038091573 0.0,22.77723056444396 -96.35211149513493 0.0,22.252093395631423 -97.49279121818236 0.0,21.753353572716936 -98.63707905179463 0.0,25.16925456440994 -98.84588319536596 0.0,28.069311095395804 -97.02883865201885 0.0,27.08404681430051 -96.2624246950012 0.0,26.07732540779068 -95.5118040942215 0.0,28.886007092268624 -93.64613496704179 0.0,32.25761764574577 -93.60543641037964 0.0,31.84866502516846 -94.79273461671318 0.0,31.466337827946823 -95.98099467721275 0.0,34.88605461921815 -95.84864732016267 0.0,37.59078090549885 -93.75187969552613 0.0,36.53410243663945 -93.08737486442044 0.0,35.45764597811303 -92.44072134858945 0.0,38.066610034920046 -90.30466876329997 0.0,41.417414030530246 -89.92846844453868 0.0,41.12871031306113 -91.15058523116733 0.0,40.86659548098624 -92.37100805622428 0.0,44.25614138999091 -91.89882452604677 0.0,46.738656646583 -89.54317243878754 0.0,45.621065735316286 -88.98718088114687 0.0,44.485572532676656 -88.45092118342646 0.0,46.86888990488918 -86.06571419028239 0.0,50.1655855471109 -85.35775095720513 0.0,50.000000000000014 -86.60254037844386 0.0,49.86070254803299 -87.8429968577245 0.0,53.18639074470882 -87.03566992647987 0.0,55.42202261967475 -84.44454490536306 0.0,54.254626386575964 -84.00259231507712 0.0,53.07138148141309 -83.58205602526824 0.0,55.20536569023492 -80.97139988296752 0.0,58.41518893667208 -79.93870979225058 0.0,58.37436722347895 -81.19380057158567 0.0,58.35927155227966 -82.4419624912999 0.0,61.58804985319867 -81.30751573673811 0.0,63.554579632564554 -78.50666954633618 0.0,62.34898018587334 -78.18314824680299 0.0,61.12974319765043 -77.8825148434876 0.0,62.99318574928085 -75.07235542565985 0.0,66.08423593443551 -73.72520181538071 0.0,66.16858375968587 -74.97812029677348 0.0,66.27783989681662 -76.22158286300254 0.0,69.37761925263379 -74.77129092664228 0.0,71.05550267995089 -71.78855963472948 0.0,69.82368180860729 -71.58668492597184 0.0,68.58057006227872 -71.40894223897756 0.0,70.15495122745243 -68.42720817243512 0.0,73.09650810587097 -66.77897966040732 0.0,73.30518718298265 -68.01727377709192 0.0,73.5377092918671 -69.2436789002033 0.0,76.47768270270886 -67.49195543487969 0.0,77.85024421865523 -64.35698276508427 0.0,76.60444431189778 -64.27876096865396 0.0,75.34981241049051 -64.22567548465834 0.0,76.61948528186691 -61.1020005821559 0.0,79.38231433974076 -59.1690780038302 0.0,79.71325072229224 -60.38044103254775 0.0,80.06672789374751 -61.577600147441686 0.0,82.8176765830173 -59.54185456794865 0.0,83.87127505459793 -56.28579728710963 0.0,82.62387743159945 -56.332005806362275 0.0,81.37019447061707 -56.40410511275502 0.0,82.32254046877557 -53.16953385884448 0.0,84.87918346967352 -50.97112746720693 0.0,85.32908816321559 -52.14352033794978 0.0,85.8000073823052 -53.299535539495956 0.0,88.33459118601276 -50.999999999999964 0.0,89.0587554782676 -47.65521826822071 0.0,87.82215733702283 -47.82539786213186 0.0,86.58188298097268 -48.02196540361409 0.0,87.2074372635239 -44.70864442061 0.0,89.53248514068206 -42.26660296605703 0.0,90.09688679024191 -43.388373911755835 0.0,90.6805678501971 -44.491756201519166 0.0,92.97359693579067 -41.95128451932239 0.0,93.36112997863869 -38.551020280160564 0.0,92.14762118704076 -38.84347962746947 0.0,90.9330818396904 -39.16256182750206 0.0,91.22562736713198 -35.80342038790678 0.0,93.29597275017481 -33.142013975547584 0.0,93.96926207859082 -34.20201433256695 0.0,94.65990409480784 -35.241797801636025 0.0,96.68858930904742 -32.48563832567187 0.0,96.73563962500211 -29.06368493277033 0.0,95.55728057861405 -29.47551744109047 0.0,94.38054687765255 -29.91394311741576 0.0,94.3371762011012 -26.542365878014458 0.0,96.13224306746955 -23.688044760463153 0.0,96.90772862290778 -24.675739769029395 0.0,97.69846768474527 -25.641590582146094 0.0,99.442647042546 -22.697135263544094 0.0,99.14874702442911 -19.287501627099832 0.0,98.01724878485439 -19.81461431993977 0.0,96.89001563847205 -20.36802620121537 0.0,96.51115979519639 -17.017521411359176 0.0,98.01310796390409 -13.998653114240382 0.0,98.88308262251286 -14.90422661761744 0.0,99.76606000991957 -15.786545715473808 0.0,101.20839907321754 -12.68305787404356 0.0,100.57646963144937 -9.319630464978756 0.0,99.50307753654013 -9.956784659581729 0.0,98.4365478941769 -10.61968268990044 0.0,97.72597212375565 -7.3235491714696295 0.0,98.91987455912304 -4.170136564204729 0.0,99.87569212189223 -4.98458856606976 0.0,100.84213240889758 -5.774607065072598 0.0,101.96829656408326 -2.542930557283378 0.0,101.00461809736252 0.7408633717260831 0.0,100.0 -2.4492935982947064e-14 0.0
